Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Per_Year,Tenure_Ratio,Education_Income_Ratio,Distance_Per_Income,Years_Per_Promotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
38,0,148,2,3,1675,4,42,2,1,2,2440,23826,1,22,4,2,0,4,3,3,4,3,3,3,488.0,0.8,610.0,0.0008193363375665711,1.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
47,0,1225,2,4,1676,2,47,4,4,2,15972,21086,6,14,3,3,3,29,2,3,3,2,1,2,532.4,0.1,3194.4,0.00012521129405872408,1.5,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,0,809,1,3,1677,3,36,3,4,3,15379,22384,4,14,3,1,0,23,2,3,8,7,0,0,640.7916666666666,0.3333333333333333,3844.75,6.501950585175553e-05,8.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
41,0,1206,23,2,1678,4,80,3,3,3,7082,11591,3,16,3,4,0,21,2,3,2,0,0,2,321.90909090909093,0.09090909090909091,2360.6666666666665,0.0032472116334886347,2.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
20,0,727,9,1,1680,4,54,3,1,1,2728,21082,1,11,3,1,0,2,3,3,2,2,0,2,909.3333333333334,0.6666666666666666,1364.0,0.003297911322828875,2.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
33,0,530,16,3,1681,3,36,3,2,4,5368,16130,1,25,4,3,1,7,2,3,6,5,1,2,671.0,0.75,1342.0,0.002980070776680946,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,1351,26,4,1682,1,80,3,2,3,5347,7419,6,14,3,2,2,10,2,2,3,2,0,2,486.09090909090907,0.2727272727272727,1069.4,0.0048616305160807775,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
44,0,528,1,3,1683,3,44,3,1,4,3195,4167,4,18,3,1,3,8,2,3,2,2,2,2,355.0,0.2222222222222222,798.75,0.00031289111389236547,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23,1,1320,8,1,1684,4,93,2,1,3,3989,20586,1,11,3,1,0,5,2,3,5,4,1,2,664.8333333333334,0.8333333333333334,1994.5,0.0020050125313283208,2.5,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
38,0,1495,4,2,1687,4,87,3,1,3,3306,26176,7,19,3,4,1,7,5,2,0,0,0,0,413.25,0.0,1102.0,0.0012095554883580285,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
53,0,1395,24,4,1689,2,48,4,3,4,7005,3458,3,15,3,3,0,11,2,3,4,3,1,2,583.75,0.3333333333333333,1401.0,0.0034256351698544107,2.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48,1,708,7,2,1691,4,95,3,1,3,2655,11740,2,11,3,3,2,19,3,3,9,7,7,7,132.75,0.45,885.0,0.0026355421686746986,1.125,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
32,1,1259,2,4,1692,4,95,3,1,2,1393,24852,1,12,3,1,0,1,2,3,1,0,0,0,696.5,0.5,278.6,0.0014347202295552368,1.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
26,0,786,7,3,1693,4,76,3,1,4,2570,11925,1,20,4,3,0,7,5,3,7,7,5,7,321.25,0.875,642.5,0.0027226760015558148,1.1666666666666667,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
55,0,1441,22,3,1694,1,94,2,1,2,3537,23737,5,12,3,4,1,8,1,3,4,2,1,2,393.0,0.4444444444444444,884.25,0.006218202374222725,2.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
34,0,1157,5,2,1696,2,57,2,2,4,3986,11912,1,14,3,3,1,15,3,4,15,10,4,13,249.125,0.9375,1328.6666666666667,0.001254075746175069,3.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
60,0,370,1,4,1697,3,92,1,3,4,10883,20467,3,20,4,3,1,19,2,4,1,0,0,0,544.15,0.05,2176.6,9.187798603454613e-05,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,267,21,3,1698,2,79,4,1,2,2028,13637,1,18,3,4,3,14,6,3,14,11,2,13,135.2,0.9333333333333333,507.0,0.010349926071956629,4.666666666666667,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,0,1278,1,4,1700,3,31,1,2,4,9525,7677,1,14,3,3,2,6,2,2,6,3,1,3,1360.7142857142858,0.8571428571428571,1905.0,0.00010497585555322275,3.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,0,678,19,3,1701,2,35,2,1,4,2929,20338,1,12,3,2,0,10,3,3,10,9,8,7,266.27272727272725,0.9090909090909091,732.25,0.006484641638225256,1.1111111111111112,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,1,427,7,3,1702,3,99,3,1,4,2275,25103,1,21,4,2,1,3,2,3,3,2,0,2,568.75,0.75,568.75,0.0030755711775043936,3.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
44,0,921,2,3,1703,3,96,4,3,4,7879,14810,1,19,3,2,1,9,2,3,8,7,6,7,787.9,0.8,1969.75,0.0002538071065989848,1.1428571428571428,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
35,0,146,2,4,1704,1,79,2,1,4,4930,13970,0,14,3,3,0,6,2,4,5,4,1,4,704.2857142857143,0.7142857142857143,986.0,0.00040559724193875484,2.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
43,0,1179,2,3,1706,4,73,3,2,4,7847,6069,1,17,3,1,1,10,3,3,10,9,8,8,713.3636363636364,0.9090909090909091,1961.75,0.00025484199796126404,1.1111111111111112,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
24,0,581,9,3,1707,3,62,4,1,3,4401,17616,1,16,3,4,1,5,1,3,5,3,0,4,733.5,0.8333333333333334,1100.25,0.002044525215810995,5.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
41,0,918,6,3,1708,4,35,3,3,3,9241,15869,1,12,3,2,0,10,3,3,10,8,8,7,840.0909090909091,0.9090909090909091,2310.25,0.0006492101276779918,1.1111111111111112,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
29,0,1082,9,4,1709,4,43,3,1,3,2974,25412,9,17,3,3,1,9,2,3,5,3,1,2,297.4,0.5,594.8,0.0030252100840336134,2.5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36,0,530,2,4,1710,3,51,3,2,4,4502,7439,3,15,3,3,0,17,2,2,13,7,6,7,250.11111111111111,0.7222222222222222,900.4,0.00044414834554741284,1.8571428571428572,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45,0,1238,1,1,1712,3,74,2,3,3,10748,3395,3,23,4,4,1,25,3,2,23,15,14,4,413.38461538461536,0.8846153846153846,5374.0,9.303190994511117e-05,1.5333333333333334,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,1,240,22,1,1714,4,58,1,1,3,1555,11585,1,11,3,3,1,1,2,3,1,0,0,0,777.5,0.5,777.5,0.014138817480719794,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
47,1,1093,9,3,1716,3,82,1,4,3,12936,24164,7,11,3,3,0,25,3,1,23,5,14,10,497.53846153846155,0.8846153846153846,3234.0,0.0006956790600602922,1.5333333333333334,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
26,0,390,17,4,1718,4,62,1,1,3,2305,6217,1,15,3,3,3,3,3,4,3,2,0,2,576.25,0.75,461.0,0.007372072853425846,3.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
45,0,1005,28,2,1719,4,48,2,4,2,16704,17119,1,11,3,3,0,21,2,3,21,6,8,6,759.2727272727273,0.9545454545454546,5568.0,0.0016761448668063453,2.3333333333333335,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32,0,585,10,3,1720,1,56,3,1,3,3433,17360,6,13,3,1,1,10,3,2,5,2,1,3,312.09090909090907,0.45454545454545453,858.25,0.0029120559114735,2.5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
31,0,741,2,4,1721,2,69,3,1,3,3477,18103,1,14,3,4,1,6,2,4,5,2,0,3,496.7142857142857,0.7142857142857143,695.4,0.0005750431282346176,5.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
41,0,552,4,3,1722,3,60,1,2,2,6430,20794,6,19,3,2,1,10,4,3,3,2,1,2,584.5454545454545,0.2727272727272727,1607.5,0.0006219872492613901,1.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
40,0,369,8,2,1724,2,92,3,2,1,6516,5041,2,16,3,2,1,18,3,3,1,0,0,0,342.94736842105266,0.05263157894736842,2172.0,0.0012275586926499924,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
24,0,506,29,1,1725,2,91,3,1,1,3907,3622,1,13,3,2,3,6,2,4,6,2,1,2,558.1428571428571,0.8571428571428571,1953.5,0.007420675537359263,3.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
46,0,717,13,4,1727,3,34,3,2,2,5562,9697,6,14,3,4,0,19,3,3,10,7,0,9,278.1,0.5,1112.4,0.002336868596081251,10.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
35,0,1370,27,4,1728,4,49,3,2,3,6883,5151,2,16,3,2,1,17,3,3,7,7,0,7,382.3888888888889,0.3888888888888889,1376.6,0.0039221382916908775,7.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
30,0,793,16,1,1729,2,33,3,1,4,2862,3811,1,12,3,2,1,10,2,2,10,0,0,8,260.1818181818182,0.9090909090909091,1431.0,0.005588543485853999,10.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
47,0,543,2,4,1731,3,87,3,2,2,4978,3536,7,11,3,4,1,4,3,1,1,0,0,0,995.6,0.2,995.6,0.0004016870857601928,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
46,0,1277,2,3,1732,3,74,3,3,4,10368,5596,4,12,3,2,1,13,5,2,10,6,0,3,740.5714285714286,0.7142857142857143,2592.0,0.00019288263091908573,10.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
36,1,1456,13,5,1733,2,96,2,2,1,6134,8658,5,13,3,2,3,16,3,3,2,2,2,2,360.8235294117647,0.11764705882352941,1022.3333333333334,0.0021189894050529746,0.6666666666666666,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
32,1,964,1,2,1734,1,34,1,2,2,6735,12147,6,15,3,2,0,10,2,3,0,0,0,0,612.2727272727273,0.0,2245.0,0.0001484560570071259,0.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
23,0,160,4,1,1735,3,51,3,1,2,3295,12862,1,13,3,3,0,3,3,1,3,2,1,2,823.75,0.75,1647.5,0.0012135922330097086,1.5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,0,163,24,1,1736,4,30,3,2,4,5238,6670,2,20,4,4,0,9,3,2,5,4,1,4,523.8,0.5,2619.0,0.004581026913533117,2.5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
39,0,792,1,3,1737,4,77,3,2,4,6472,8989,1,15,3,4,1,9,2,3,9,8,5,8,647.2,0.9,1618.0,0.0001544878727019929,1.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
32,0,371,19,3,1739,4,80,1,3,3,9610,3840,3,13,3,3,1,10,2,1,4,3,0,2,873.6363636363636,0.36363636363636365,2402.5,0.0019769014670689834,4.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
40,0,611,7,4,1740,2,88,3,5,2,19833,4349,1,14,3,2,0,21,3,2,21,8,12,8,901.5,0.9545454545454546,3966.6,0.00035292931330039326,1.6153846153846154,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
45,0,176,4,3,1744,3,56,1,3,3,9756,6595,4,21,4,3,2,9,2,4,5,0,0,3,975.6,0.5,2439.0,0.00040996207850773806,5.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30,0,1312,2,4,1745,4,78,2,1,1,4968,26427,0,16,3,4,0,10,2,3,9,7,0,7,451.6363636363636,0.8181818181818182,993.6,0.0004024954719259408,9.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
24,0,897,10,3,1746,1,59,3,1,4,2145,2097,0,14,3,4,1,3,2,3,2,2,2,1,536.25,0.5,536.25,0.004659832246039142,0.6666666666666666,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
30,1,600,8,3,1747,3,66,2,1,4,2180,9732,6,11,3,3,1,6,0,2,4,2,1,2,311.42857142857144,0.5714285714285714,545.0,0.0036680421824850985,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,0,1003,5,3,1749,1,51,3,2,3,8346,20943,1,19,3,3,1,6,3,3,5,2,0,2,1192.2857142857142,0.7142857142857143,2086.5,0.0005990176111177668,5.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
27,0,1054,8,3,1751,3,67,3,1,4,3445,6152,1,11,3,3,0,6,5,2,6,2,1,4,492.14285714285717,0.8571428571428571,861.25,0.0023215322112594312,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29,1,428,9,3,1752,2,52,1,1,2,2760,14630,1,13,3,3,0,2,3,3,2,2,2,2,920.0,0.6666666666666666,690.0,0.0032596885186526622,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29,0,461,1,3,1753,4,70,4,2,3,6294,23060,8,12,3,4,0,10,5,4,3,2,0,2,572.1818181818181,0.2727272727272727,1573.5,0.00015885623510722796,3.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
30,0,979,15,2,1754,3,94,2,3,1,7140,3088,2,11,3,1,1,12,2,3,7,7,1,7,549.2307692307693,0.5384615384615384,2380.0,0.002100546141996919,3.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,0,181,2,4,1755,4,97,4,1,4,2932,5586,0,14,3,1,3,6,3,3,5,0,1,2,418.85714285714283,0.7142857142857143,586.4,0.0006818956699624957,2.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
33,0,1283,2,3,1756,4,62,3,2,2,5147,10697,8,15,3,4,0,13,2,2,11,7,1,7,367.64285714285717,0.7857142857142857,1286.75,0.0003885003885003885,5.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49,0,1313,11,4,1757,4,80,3,2,4,4507,8191,3,12,3,3,0,8,1,4,5,1,0,4,500.77777777777777,0.5555555555555556,901.4,0.0024401064773735583,5.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,1,211,16,3,1758,1,74,3,3,1,8564,10092,2,20,4,3,0,11,2,2,0,0,0,0,713.6666666666666,0.0,2141.0,0.0018680677174547577,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
38,0,594,2,2,1760,3,75,2,1,2,2468,15963,4,14,3,2,1,9,4,2,6,1,0,5,246.8,0.6,822.6666666666666,0.0008100445524503848,6.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31,1,1079,16,4,1761,1,70,3,3,3,8161,19002,2,13,3,1,3,10,2,3,1,0,0,0,741.9090909090909,0.09090909090909091,1632.2,0.0019603038470963,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
29,0,590,4,3,1762,4,91,2,1,1,2109,10007,1,13,3,3,1,1,2,3,1,0,0,0,1054.5,0.5,527.25,0.0018957345971563982,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30,0,305,16,3,1763,3,58,4,2,3,5294,9128,3,16,3,3,1,10,3,3,7,0,1,7,481.27272727272725,0.6363636363636364,1323.5,0.003021718602455146,3.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32,0,953,5,4,1764,2,65,3,1,2,2718,17674,2,14,3,2,0,12,3,3,7,7,0,7,209.07692307692307,0.5384615384615384,543.6,0.0018389113644722325,7.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
38,0,833,18,3,1766,2,60,1,2,4,5811,24539,3,16,3,3,1,15,2,3,1,0,1,0,363.1875,0.0625,1452.75,0.0030970406056434964,0.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
43,1,807,17,3,1767,3,38,2,1,3,2437,15587,9,16,3,4,1,6,4,3,1,0,0,0,348.14285714285717,0.14285714285714285,609.25,0.00697292863002461,1.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
42,0,855,12,3,1768,2,57,3,1,2,2766,8952,8,22,4,2,3,7,6,2,5,3,0,4,345.75,0.625,691.5,0.0043368268883267076,5.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
55,0,478,2,3,1770,3,60,2,5,1,19038,19805,8,12,3,2,3,34,2,3,1,0,0,0,543.9428571428572,0.02857142857142857,4759.5,0.00010504753400913914,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
33,0,775,4,3,1771,4,90,3,2,2,3055,6194,5,15,3,4,2,11,2,2,9,8,1,7,254.58333333333334,0.75,763.75,0.0013089005235602095,4.5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
41,0,548,9,4,1772,3,94,3,1,1,2289,20520,1,20,4,2,2,5,2,3,5,3,0,4,381.5,0.8333333333333334,457.8,0.003930131004366812,5.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
34,0,1375,10,3,1774,4,87,3,2,3,4001,12313,1,14,3,3,1,15,3,3,15,14,0,7,250.0625,0.9375,1000.25,0.0024987506246876563,15.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
53,0,661,1,4,1775,1,60,2,4,3,12965,22308,4,20,4,4,3,27,2,2,3,2,0,2,463.0357142857143,0.10714285714285714,2593.0,7.712478790683326e-05,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
43,0,244,2,3,1778,2,97,3,1,4,3539,5033,0,13,3,2,0,10,5,3,9,7,1,8,321.72727272727275,0.8181818181818182,884.75,0.0005649717514124294,4.5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
34,0,511,3,2,1779,4,32,1,2,4,6029,25353,5,12,3,1,0,6,3,3,2,2,2,2,861.2857142857143,0.2857142857142857,2009.6666666666667,0.0004975124378109452,0.6666666666666666,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21,1,337,7,1,1780,2,31,3,1,2,2679,4567,1,13,3,2,0,1,3,3,1,0,1,0,1339.5,0.5,1339.5,0.0026119402985074628,0.5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
38,0,1153,6,2,1782,4,40,2,1,3,3702,16376,1,11,3,2,1,5,3,3,5,4,0,4,617.0,0.8333333333333334,1234.0,0.0016203078584931137,5.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
22,1,1294,8,1,1783,3,79,3,1,1,2398,15999,1,17,3,3,0,1,6,3,1,0,0,0,1199.0,0.5,1199.0,0.003334722801167153,1.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
31,0,196,29,4,1784,1,91,2,2,4,5468,13402,1,14,3,1,2,13,3,3,12,7,5,7,390.57142857142856,0.8571428571428571,1093.6,0.005302614737611995,2.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
51,0,942,3,3,1786,1,53,3,3,3,13116,22984,2,11,3,4,0,15,2,3,2,2,2,2,819.75,0.125,3279.0,0.00022871083326980255,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
37,0,589,9,2,1787,2,46,2,2,2,4189,8800,1,14,3,1,2,5,2,3,5,2,0,3,698.1666666666666,0.8333333333333334,1396.3333333333333,0.0021479713603818618,5.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
46,0,734,2,4,1789,3,46,3,5,4,19328,14218,7,17,3,3,1,24,3,3,2,1,2,2,773.12,0.08,3865.6,0.00010347146774276993,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
36,0,1383,10,3,1790,4,90,3,3,1,8321,25949,7,13,3,4,1,15,1,3,12,8,5,7,520.0625,0.75,2080.25,0.001201634222542658,2.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
44,1,429,1,2,1792,3,99,3,1,2,2342,11092,1,12,3,3,3,6,2,2,5,3,2,3,334.57142857142856,0.7142857142857143,780.6666666666666,0.0004268032437046522,1.6666666666666667,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
37,0,1239,8,2,1794,3,89,3,2,2,4071,12832,2,13,3,3,0,19,4,2,10,0,4,7,203.55,0.5,1357.0,0.0019646365422396855,2.0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
35,1,303,27,3,1797,3,84,3,2,4,5813,13492,1,18,3,4,0,10,2,3,10,7,7,7,528.4545454545455,0.9090909090909091,1453.25,0.0046439628482972135,1.25,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
33,0,867,8,4,1798,4,90,4,1,1,3143,6076,6,19,3,2,1,14,1,3,10,8,7,6,209.53333333333333,0.6666666666666666,628.6,0.002544529262086514,1.25,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
28,0,1181,1,3,1799,3,82,3,1,4,2044,5531,1,11,3,3,1,5,6,4,5,3,0,3,340.6666666666667,0.8333333333333334,511.0,0.0004889975550122249,5.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
39,0,1253,10,1,1800,3,65,3,3,3,13464,7914,7,21,4,3,0,9,3,3,4,3,2,2,1346.4,0.4,6732.0,0.0007426661715558856,1.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
46,0,849,26,2,1801,2,98,2,2,2,7991,25166,8,15,3,3,0,6,3,3,2,2,2,2,1141.5714285714287,0.2857142857142857,2663.6666666666665,0.0032532532532532532,0.6666666666666666,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
40,0,616,2,2,1802,3,99,3,1,1,3377,25605,4,17,3,4,1,7,5,2,4,3,0,2,422.125,0.5,1125.6666666666667,0.0005920663114268798,4.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,0,1128,13,3,1803,2,95,4,2,1,5538,5696,5,18,3,3,2,10,2,2,0,0,0,0,503.45454545454544,0.0,1384.5,0.002346994042245893,0.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35,0,1180,2,2,1804,2,90,3,2,4,5762,24442,2,14,3,3,1,15,6,3,7,7,1,7,360.125,0.4375,1920.6666666666667,0.00034704147145583897,3.5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
38,0,1336,2,3,1805,1,100,3,1,2,2592,7129,5,13,3,4,3,13,3,3,11,10,3,8,185.14285714285714,0.7857142857142857,648.0,0.0007713073659853452,2.75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34,1,234,9,4,1807,4,93,3,2,1,5346,6208,4,17,3,3,1,11,3,2,7,1,0,7,445.5,0.5833333333333334,1069.2,0.001683186833738545,7.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
37,1,370,10,4,1809,4,58,3,2,1,4213,4992,1,15,3,2,0,10,4,1,10,3,0,8,383.0,0.9090909090909091,842.6,0.0023730422401518746,10.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
39,0,766,20,3,1812,3,83,3,2,4,4127,19188,2,18,3,4,1,7,6,3,2,1,2,2,515.875,0.25,1031.75,0.0048449612403100775,0.6666666666666666,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43,0,343,9,3,1813,1,52,3,1,3,2438,24978,4,13,3,3,0,7,2,2,3,2,1,2,304.75,0.375,609.5,0.0036900369003690036,1.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
41,0,447,5,3,1814,2,85,4,2,2,6870,15530,3,12,3,1,0,11,3,1,3,2,1,2,572.5,0.25,1717.5,0.0007276961141027507,1.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41,0,796,4,1,1815,3,81,3,3,3,10447,26458,0,13,3,4,1,23,3,4,22,14,13,5,435.2916666666667,0.9166666666666666,5223.5,0.00038284839203675346,1.5714285714285714,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30,0,1092,10,3,1816,1,64,3,3,3,9667,2739,9,14,3,2,0,9,3,3,7,7,0,2,966.7,0.7,2416.75,0.001034340091021928,7.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26,1,920,20,2,1818,4,69,3,1,2,2148,6889,0,11,3,3,0,6,3,3,5,1,1,4,306.85714285714283,0.7142857142857143,716.0,0.009306654257794323,2.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
